register_id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_value,values_outstanding,values_description,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_x,geo_epgs_4326_y
﻿99400678741,Editorial GG,,,2021-11-02T14:28:07.510995+01:00,2022-10-07T12:54:28.805989+02:00,,,177101,Via Laietana,47,47,02,el Barri Gòtic,01,Ciutat Vella,08003,Barcelona,True,,430112,20001,Telèfons,Tel.,93 322 81 61,True,,,,,,,431003.14135535,4582033.266200851,41.38686994634933,2.1747599343003583
﻿1081085606,Escola Superior de Música de Catalunya,,,2001-03-22T00:00:00+01:00,2022-09-17T02:22:30.134809+02:00,,,238400,C Padilla,155,,05,el Fort Pienc,02,Eixample,08013,BARCELONA,True,,132274,20001,Telèfons,Tel.,933523011,True,,56732070,Música,Planol BCN >> Educació >> Ensenyament reglat >> Música,651,0065103003001002,431885.0337887164,4583346.43383598,41.398772424934776,2.185159128100962
﻿99400270323,Centre Cultural Teresa Pàmies,,,2011-05-09T11:51:31+02:00,2022-09-17T07:39:48.289514+02:00,,,349706,C Comte d'Urgell,145,,09,la Nova Esquerra de l'Eixample,02,Eixample,08036,BARCELONA,True,,224340,20001,Telèfons,Tel.,934536480,True,Centre Cívic Urgell,,,,,,429104.39007967105,4582054.417869556,41.38689535147526,2.152049712385728
﻿99400197043,Centre Cívic Can Castelló,,,2007-12-27T14:11:55+01:00,2022-07-19T09:02:21.976822+02:00,,,073004,Carrer de Castelló,1,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08021,Barcelona,True,,219517,20003,Telèfons,Centraleta,932417874,True,,55733072,Centres cívics,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Centres cívics,651,0065103002002004,428125.31630664924,4583412.537413015,41.39904051559379,2.140179532716965
﻿99400197043,Centre Cívic Can Castelló,,,2007-12-27T14:11:55+01:00,2022-07-19T09:02:21.976822+02:00,,,073004,Carrer de Castelló,1,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08021,Barcelona,True,,219517,20003,Telèfons,Centraleta,932417874,True,,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,0065103013000000,428125.31630664924,4583412.537413015,41.39904051559379,2.140179532716965
"﻿99400258020,Casal de Barri Pou de la Figuera,,,2010-10-25T12:46:13+02:00,2022-10-04T13:22:18.225934+02:00,,,031707,Carrer de Sant Pere Més Baix,70,,04,""Sant Pere, Santa Caterina i la Ribera"",01,Ciutat Vella,08003,Barcelona,True,,223627,20001,Telèfons,Tel.,932689975,True,,55733069,Casals de barri,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals de barri,651,0065103002002001,431330.3364170868,4582177.700125997,41.38819881761839,2.17865660673348"
﻿75990057944,Forn de Pa Roura Vila,,,1996-09-18T00:00:00+02:00,2021-09-09T02:13:38.638283+02:00,,,054600,C Calaf,15,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08021,BARCELONA,True,,138238,20001,Telèfons,Tel.,932091769,True,,,,,,,428465.4520402,4583231.623249819,41.39744142472332,2.144269436975635
﻿99400287924,Pis - Museu Habitatge 1/11,92086008919,Casa Bloc,2012-03-12T00:00:00+01:00,2022-04-04T17:03:30.164452+02:00,,,339101,Passeig de Torras i Bages,91,,60,Sant Andreu,09,Sant Andreu,08030,Barcelona,True,,224733,20040,Telèfons,Reserves,932566801,True,(Dm a dv: 10 a 13h i Dj: 10 a 13h i 15 a 17:30h),55731069,Museus,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Museus,651,0065103002000001,432362.98520407727,4588027.713302046,41.440975554477156,2.190352662404392
﻿99400287924,Pis - Museu Habitatge 1/11,92086008919,Casa Bloc,2012-03-12T00:00:00+01:00,2022-04-04T17:03:30.164452+02:00,,,339101,Passeig de Torras i Bages,91,,60,Sant Andreu,09,Sant Andreu,08030,Barcelona,True,,224733,20040,Telèfons,Reserves,932566801,True,(Dm a dv: 10 a 13h i Dj: 10 a 13h i 15 a 17:30h),55731072,Museus municipals,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Museus municipals,651,0065103002000004,432362.98520407727,4588027.713302046,41.440975554477156,2.190352662404392
﻿99400104784,Hospital  Sociosanitari Mutuam Güell,,,2005-02-07T17:41:51+01:00,2022-09-17T06:22:28.297064+02:00,,,366002,C Mare de Déu de la Salut,49,,30,la Salut,06,Gràcia,08024,BARCELONA,True,,212381,20001,Telèfons,Tel.,932133466,True,,61731068,Hospitals i clíniques,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,651,0065103008000000,429522.0394499282,4584776.089409667,41.411445154741465,2.1567276831754065
"﻿75990212279,Sant Andreu Teatre,,,1996-09-18T00:00:00+02:00,2022-09-17T03:14:23.183791+02:00,,,227301,C Neopàtria,54,,60,Sant Andreu,09,Sant Andreu,08030,BARCELONA,True,,147472,20001,Telèfons,Tel.,933457930,True,,55732068,Teatres,""Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres"",651,0065103002001000,432232.62570019334,4586878.530471328,41.43061427405158,2.1889212140974257"
﻿90125048867,Drogueria Rovira (Antiga Drogueria Galvany),,,1992-05-04T00:00:00+02:00,2021-09-09T02:13:41.588316+02:00,,,187105,Madrazo,127,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08021,BARCELONA,True,,159370,20001,Telèfons,Tel.,932009529,True,,,,,,,428506.1626562968,4583176.640794761,41.39694983975115,2.14476287679332
﻿99400179932,Centre Cívic  Vil·la Urània,,,2007-03-27T12:04:36+02:00,2022-06-20T10:19:32.807066+02:00,,,369306,Carrer de Saragossa,29,,27,el Putxet i el Farró,05,Sarrià-Sant Gervasi,08006,Barcelona,True,,217112,20001,Telèfons,Tel.,937061295,True,,55733072,Centres cívics,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Centres cívics,651,0065103002002004,428933.5563986452,4583671.987053265,41.40144911965886,2.149816841793133
﻿99400179932,Centre Cívic  Vil·la Urània,,,2007-03-27T12:04:36+02:00,2022-06-20T10:19:32.807066+02:00,,,369306,Carrer de Saragossa,29,,27,el Putxet i el Farró,05,Sarrià-Sant Gervasi,08006,Barcelona,True,,217112,20001,Telèfons,Tel.,937061295,True,,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,0065103013000000,428933.5563986452,4583671.987053265,41.40144911965886,2.149816841793133
﻿99400241976,Restaurant Dos Torres,,,2010-02-25T11:22:49+01:00,2022-07-19T11:42:52.643223+02:00,,,028000,Via Augusta,300,,24,les Tres Torres,05,Sarrià-Sant Gervasi,08017,BARCELONA,True,,222635,20001,Telèfons,Tel.,932066480,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427164.90466239373,4583301.651289114,41.39795538977432,2.128704952652439
﻿99335103526,Jardins Creu de Pedralbes,,,1999-12-01T00:00:00+01:00,2021-05-03T16:03:27.105820+02:00,,,248108,Av Pearson,2,,21,Pedralbes,04,Les Corts,08034,BARCELONA,True,,,,,,,,,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,0065103002006000,425728.94770070154,4582913.911759086,41.39433185278547,2.1115767347502405
﻿99400279574,Fàbrica de Creació Graner,,,2011-10-05T10:26:33+02:00,2021-07-20T10:05:47.077007+02:00,,,701391,C Jane Addams,14,,13,la Marina de Port,03,Sants-Montjuïc,08038,BARCELONA,True,,,,,,,,,,,,,,427732.32301909727,4579250.985946766,41.36152379729631,2.135975019779134
﻿99119115920,Centre Cultural La Farinera del Clot,,,1999-04-29T00:00:00+02:00,2022-09-11T18:37:10.600566+02:00,,,169409,Gran Via de les Corts Catalanes,837,,65,el Clot,10,Sant Martí,08018,Barcelona,True,,202240,20001,Telèfons,Tel.,932918080,True,,55733072,Centres cívics,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Centres cívics,651,0065103002002004,432162.69995455723,4584021.828304472,41.40487897583886,2.18840476699031
﻿99119115920,Centre Cultural La Farinera del Clot,,,1999-04-29T00:00:00+02:00,2022-09-11T18:37:10.600566+02:00,,,169409,Gran Via de les Corts Catalanes,837,,65,el Clot,10,Sant Martí,08018,Barcelona,True,,202240,20001,Telèfons,Tel.,932918080,True,,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,0065103013000000,432162.69995455723,4584021.828304472,41.40487897583886,2.18840476699031
﻿98181142011,Parc Científic de Barcelona,,,1998-06-30T00:00:00+02:00,2022-07-04T14:05:33.598430+02:00,,,032051,Carrer de Baldiri Reixac,4,12,20,la Maternitat i Sant Ramon,04,Les Corts,08028,Barcelona,True,,200364,20001,Telèfons,Tel.,93 402 90 60,True,,,,,,,426121.629,4581523.559,41.381845731199355,2.116442974830661
﻿99015122856,Monument a Josep Tarradellas,,,1999-01-15T00:00:00+01:00,2022-02-16T15:11:20.316031+01:00,,,162002,Avinguda de Josep Tarradellas,,,09,la Nova Esquerra de l'Eixample,02,Eixample,08029,Barcelona,True,,,,,,,,,,,,,,428352.878,4582023.322,41.386548699111046,2.143065853774402
﻿92259113820,Escultura Mistos,,,1992-09-15T00:00:00+02:00,2021-09-09T02:13:58.236921+02:00,,,169103,Jorge Manrique,9,,41,la Vall d'Hebron,07,Horta-Guinardó,08035,BARCELONA,True,,,,,,,,,,,,,,429104.7590482898,4586934.176288257,41.43084545648815,2.151482440531504
﻿94336135620,Casa de les Altures,,,1994-12-02T00:00:00+01:00,2022-09-17T05:11:43.864387+02:00,,,152905,Rda Guinardó,49,,33,el Baix Guinardó,07,Horta-Guinardó,08024,BARCELONA,True,,,,,,,,,,,,,,430338.6554891418,4584918.368191648,41.412797801282444,2.166481155557753
﻿95034082600,Far del Port - Torre del Rellotge,,,1995-02-03T00:00:00+01:00,2022-09-17T05:12:22.281914+02:00,,,544643,Moll Pescadors,1,,03,la Barceloneta,01,Ciutat Vella,08039,BARCELONA,True,,,,,,,,,,,,,,432014.7810429168,4580798.038729617,41.3758307185709,2.1869970992938486
﻿94306142337,Masia Can Fargas,,,1994-11-02T00:00:00+01:00,2021-09-09T02:13:56.559375+02:00,,,194406,Pg Maragall,383,,36,la Font d'en Fargues,07,Horta-Guinardó,08032,BARCELONA,True,,,,,,,,,,,,,,430186.20662853867,4586563.718122879,41.42760361480803,2.164467317118893
﻿99400687027,Mirador Unlimited Barcelona,,,2022-03-03T15:28:31.209351+01:00,2022-03-18T09:19:50.055695+01:00,,,232902,Plaça d'Urquinaona,6,6,07,la Dreta de l'Eixample,02,Eixample,08010,Barcelona,True,,444570,20001,Telèfons,Tel.,670 067 577,False,,,,,,,430864.059,4582334.723,41.389573132795626,2.1730621947950386
﻿99400158917,Casal Cívic Barcelona - Magòria,,,2006-05-12T11:58:13+02:00,2022-09-17T06:36:07.912395+02:00,,,169409,G.V. Corts Catalanes,247,,16,la Bordeta,03,Sants-Montjuïc,08014,BARCELONA,True,,216347,20001,Telèfons,Tel.,934324801,True,,55733068,Casals d'avis,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,651,0065103002002000,428183.5454323506,4580173.101038462,41.36986934117719,2.14126001076402
﻿99400144430,Centre Municipal de Cultura Popular de Sant Andreu,,,2005-10-04T17:21:02+02:00,2022-09-17T06:29:54.329939+02:00,,,025001,C Arquímedes,30,,60,Sant Andreu,09,Sant Andreu,08030,BARCELONA,True,,214445,20001,Telèfons,Tel.,933452584,True,,,,,,,432136.3864088192,4587997.54655052,41.44068473251822,2.1876438165449668
﻿249121118,Biblioteca Vapor Vell,,,2000-09-05T00:00:00+02:00,2022-09-27T12:15:23.549223+02:00,,,700952,Passatge del Vapor Vell,1,,18,Sants,03,Sants-Montjuïc,08028,Barcelona,True,,130798,20001,Telèfons,Tel.,934097231,True,,55731068,Biblioteques,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,651,0065103002000000,427647.08048029605,4580962.220220291,41.376928596666524,2.134751788846474
﻿249121118,Biblioteca Vapor Vell,,,2000-09-05T00:00:00+02:00,2022-09-27T12:15:23.549223+02:00,,,700952,Passatge del Vapor Vell,1,,18,Sants,03,Sants-Montjuïc,08028,Barcelona,True,,130798,20001,Telèfons,Tel.,934097231,True,,55731070,Biblioteques municipals,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques municipals,651,0065103002000002,427647.08048029605,4580962.220220291,41.376928596666524,2.134751788846474
﻿249121118,Biblioteca Vapor Vell,,,2000-09-05T00:00:00+02:00,2022-09-27T12:15:23.549223+02:00,,,700952,Passatge del Vapor Vell,1,,18,Sants,03,Sants-Montjuïc,08028,Barcelona,True,,130798,20001,Telèfons,Tel.,934097231,True,,55731073,Sales d'estudi,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Sales d'estudi,651,0065103002000005,427647.08048029605,4580962.220220291,41.376928596666524,2.134751788846474
﻿2063142018,Pavellons d'Entrada de l'Antiga Finca Güell,,,2002-03-04T00:00:00+01:00,2021-10-18T15:23:24.715718+02:00,,,359200,Avinguda de Pedralbes,7,,21,Pedralbes,04,Les Corts,08034,Barcelona,True,,135233,20001,Telèfons,Tel.,933177652,True,,,,,,,426498.38636682206,4582257.506331367,41.38849058797558,2.1208592991305353
﻿97198134904,Plaça del Rei,,,1997-07-17T00:00:00+02:00,2022-09-17T05:32:55.037277+02:00,,,280600,Pl Rei,1,,02,el Barri Gòtic,01,Ciutat Vella,08002,BARCELONA,True,,,,,,,,,,,,,,431213.5006480326,4581711.680649884,41.38399153606988,2.177312208308455
"﻿14143802,Fundació Joan Brossa,,,2000-01-14T00:00:00+01:00,2022-03-24T12:19:38.725072+01:00,,,321503,Carrer de la Seca,2,,04,""Sant Pere, Santa Caterina i la Ribera"",01,Ciutat Vella,08003,Barcelona,True,,128671,20001,Telèfons,Tel.,934589994,True,,,,,,,431608.54478570237,4581819.224680503,41.38499383475699,2.1820243407637814"
﻿67140908,Associació Eix Comercial de Maragall,,,2000-03-07T00:00:00+01:00,2022-02-15T12:44:38.400693+01:00,,,217206,Rambla de la Muntanya,5,5,35,el Guinardó,07,Horta-Guinardó,08041,Barcelona,True,,129784,20001,Telèfons,Tel.,934 080 526,True,,,,,,,431350.32,4585927.869,41.42197707927703,2.1784702505689153
﻿92168166196,Centre Educatiu Santa Teresa - Ganduxer,,,1985-05-31T00:00:00+02:00,2022-09-17T04:55:54.648704+02:00,,,139805,C Ganduxer,85,,24,les Tres Torres,05,Sarrià-Sant Gervasi,08022,BARCELONA,True,,172747,20001,Telèfons,Tel.,932123354,True,,56731069,Ensenyament infantil (3-6 anys),Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys),651,0065103003000001,427574.4976352441,4583521.20323559,41.399969798131906,2.1335779353787503
﻿92168166196,Centre Educatiu Santa Teresa - Ganduxer,,,1985-05-31T00:00:00+02:00,2022-09-17T04:55:54.648704+02:00,,,139805,C Ganduxer,85,,24,les Tres Torres,05,Sarrià-Sant Gervasi,08022,BARCELONA,True,,172747,20001,Telèfons,Tel.,932123354,True,,56732068,Educació primària,Planol BCN >> Educació >> Ensenyament reglat >> Educació primària,651,0065103003001000,427574.4976352441,4583521.20323559,41.399969798131906,2.1335779353787503
﻿92168166196,Centre Educatiu Santa Teresa - Ganduxer,,,1985-05-31T00:00:00+02:00,2022-09-17T04:55:54.648704+02:00,,,139805,C Ganduxer,85,,24,les Tres Torres,05,Sarrià-Sant Gervasi,08022,BARCELONA,True,,172747,20001,Telèfons,Tel.,932123354,True,,56732069,Educació secundària,Planol BCN >> Educació >> Ensenyament reglat >> Educació secundària,651,0065103003001001,427574.4976352441,4583521.20323559,41.399969798131906,2.1335779353787503
﻿93280141626,Club Esportiu Mediterrani *Instal·lació Josep Vallès,,,1993-10-07T00:00:00+01:00,2022-09-17T05:05:34.128713+02:00,,,031208,C Begur,44,,17,Sants - Badal,03,Sants-Montjuïc,08028,BARCELONA,True,,174940,20001,Telèfons,Tel.,934315855,True,,57731069,Badminton,Planol BCN >> Esports >> Esports d'equip >> Badminton,651,0065103004000001,427284.61208968685,4580569.627974942,41.3733599989622,2.130464703418883
﻿93280141626,Club Esportiu Mediterrani *Instal·lació Josep Vallès,,,1993-10-07T00:00:00+01:00,2022-09-17T05:05:34.128713+02:00,,,031208,C Begur,44,,17,Sants - Badal,03,Sants-Montjuïc,08028,BARCELONA,True,,174940,20001,Telèfons,Tel.,934315855,True,,57731068,Bàsquet,Planol BCN >> Esports >> Esports d'equip >> Bàsquet,651,0065103004000000,427284.61208968685,4580569.627974942,41.3733599989622,2.130464703418883
﻿93280141626,Club Esportiu Mediterrani *Instal·lació Josep Vallès,,,1993-10-07T00:00:00+01:00,2022-09-17T05:05:34.128713+02:00,,,031208,C Begur,44,,17,Sants - Badal,03,Sants-Montjuïc,08028,BARCELONA,True,,174940,20001,Telèfons,Tel.,934315855,True,,57731071,Futbol sala,Planol BCN >> Esports >> Esports d'equip >> Futbol sala,651,0065103004000003,427284.61208968685,4580569.627974942,41.3733599989622,2.130464703418883
﻿93280141626,Club Esportiu Mediterrani *Instal·lació Josep Vallès,,,1993-10-07T00:00:00+01:00,2022-09-17T05:05:34.128713+02:00,,,031208,C Begur,44,,17,Sants - Badal,03,Sants-Montjuïc,08028,BARCELONA,True,,174940,20001,Telèfons,Tel.,934315855,True,,57732077,Altres esports,Planol BCN >> Esports >> Esports individuals >> Altres esports,651,0065103004001009,427284.61208968685,4580569.627974942,41.3733599989622,2.130464703418883
﻿93280141626,Club Esportiu Mediterrani *Instal·lació Josep Vallès,,,1993-10-07T00:00:00+01:00,2022-09-17T05:05:34.128713+02:00,,,031208,C Begur,44,,17,Sants - Badal,03,Sants-Montjuïc,08028,BARCELONA,True,,174940,20001,Telèfons,Tel.,934315855,True,,57732069,Atletisme en pista,Planol BCN >> Esports >> Esports individuals >> Atletisme en pista,651,0065103004001001,427284.61208968685,4580569.627974942,41.3733599989622,2.130464703418883
﻿93280141626,Club Esportiu Mediterrani *Instal·lació Josep Vallès,,,1993-10-07T00:00:00+01:00,2022-09-17T05:05:34.128713+02:00,,,031208,C Begur,44,,17,Sants - Badal,03,Sants-Montjuïc,08028,BARCELONA,True,,174940,20001,Telèfons,Tel.,934315855,True,,57732074,Esquaix,Planol BCN >> Esports >> Esports individuals >> Esquaix,651,0065103004001006,427284.61208968685,4580569.627974942,41.3733599989622,2.130464703418883
﻿93280141626,Club Esportiu Mediterrani *Instal·lació Josep Vallès,,,1993-10-07T00:00:00+01:00,2022-09-17T05:05:34.128713+02:00,,,031208,C Begur,44,,17,Sants - Badal,03,Sants-Montjuïc,08028,BARCELONA,True,,174940,20001,Telèfons,Tel.,934315855,True,,57732073,Natació,Planol BCN >> Esports >> Esports individuals >> Natació,651,0065103004001005,427284.61208968685,4580569.627974942,41.3733599989622,2.130464703418883
﻿93280141626,Club Esportiu Mediterrani *Instal·lació Josep Vallès,,,1993-10-07T00:00:00+01:00,2022-09-17T05:05:34.128713+02:00,,,031208,C Begur,44,,17,Sants - Badal,03,Sants-Montjuïc,08028,BARCELONA,True,,174940,20001,Telèfons,Tel.,934315855,True,,57732075,Tennis taula,Planol BCN >> Esports >> Esports individuals >> Tennis taula,651,0065103004001007,427284.61208968685,4580569.627974942,41.3733599989622,2.130464703418883
﻿93280141626,Club Esportiu Mediterrani *Instal·lació Josep Vallès,,,1993-10-07T00:00:00+01:00,2022-09-17T05:05:34.128713+02:00,,,031208,C Begur,44,,17,Sants - Badal,03,Sants-Montjuïc,08028,BARCELONA,True,,174940,20001,Telèfons,Tel.,934315855,True,,57345754,Instal·lacions esportives,Planol BCN >> Esports >> Instal·lacions esportives,651,0065102004002,427284.61208968685,4580569.627974942,41.3733599989622,2.130464703418883
﻿99400477489,Bar Colòmbia,,,2017-02-08T14:43:15+01:00,2022-09-17T08:51:54.099210+02:00,,,701326,Rbla Fabra i Puig,1,,60,Sant Andreu,09,Sant Andreu,08030,BARCELONA,True,,229551,20001,Telèfons,Tel.,932506812,True,,,,,,,432282.25023208396,4586811.096138333,41.43001110132735,2.1895226462085007
﻿99400477502,El camp de la Creu,,,2017-02-08T15:24:53+01:00,2021-09-09T02:16:27.255736+02:00,,,067409,Pl Carme,1,,19,les Corts,04,Les Corts,08029,BARCELONA,True,,,,,,,,,,,,,,428114.0566597873,4582271.5985412495,41.38876352398029,2.140180281885298
﻿99400477528,Ca l'Estruc- Convent de les Germanes de l'Assumpció,,,2017-02-09T09:33:36+01:00,2021-09-09T02:16:32.914327+02:00,,,262200,C Pons i Gallarza,30,,60,Sant Andreu,09,Sant Andreu,08030,BARCELONA,True,,,,,,,,,,,,,,432162.44827106217,4587426.033122995,41.435539516349884,2.1880199202730286
﻿99400550448,Mural de la Memòria de Baró de Viver,,,2017-11-06T10:36:29+01:00,2021-09-09T02:17:24.060087+02:00,,,314100,Pg Santa Coloma,98,,58,Baró de Viver,09,Sant Andreu,08030,BARCELONA,True,,,,,,,,,,,,,,433044.17544489825,4588780.527105687,41.44781298649119,2.1984226201584325
﻿99400522625,Molí de Sant Andreu - Rec Comtal,,,2017-07-19T10:16:46+02:00,2021-09-09T02:17:23.320437+02:00,,,015052,C Andana de l'Estació,22,,60,Sant Andreu,09,Sant Andreu,08030,BARCELONA,True,,,,,,,,,,,,,,432671.66416317597,4588256.921131116,41.4430658938174,2.1940218005711922
﻿99400477630,La plaça de la Concòrdia,,,2017-02-10T09:27:07+01:00,2021-09-09T02:16:57.117302+02:00,,,086403,Pl Concòrdia,,,19,les Corts,04,Les Corts,08014,BARCELONA,True,,,,,,,,,,,,,,427435.2963089941,4582031.447739574,41.38653963624162,2.1320913612349957
﻿99400477650,La Porta Sud de la Finca Güell,,,2017-02-10T10:13:37+01:00,2021-09-09T02:17:03.351941+02:00,,,700762,C Lluís Solé i Sabarís,1,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,,,,,,,,,,,,,426330.58708441013,4581861.919154968,41.384912355918026,2.1189006112022293
﻿99400477687,La Vil·la Hèlius (Casa Grané),,,2017-02-10T12:54:41+01:00,2022-09-17T08:52:50.407185+02:00,,,243400,C Panamà,13,,21,Pedralbes,04,Les Corts,08034,BARCELONA,True,,,,,,,,,,,,,,425392.88193791127,4583042.941426393,41.39546285499821,2.107541318408962
﻿99400477695,L'Antic Institut Frenopàtic,,,2017-02-10T13:08:10+01:00,2021-09-09T02:17:08.412243+02:00,,,207202,C Mejía Lequerica,55,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,,,,,,,,,,,,,426951.2180666302,4581791.207979689,41.38433208402624,2.1263311628356334
﻿99400477700,L'Àrea Olímpica de la Diagonal,,,2017-02-10T13:24:41+01:00,2021-09-09T02:17:08.218128+02:00,,,096407,Av Xile,29,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,,,,,,,,,,,,,425950.59389104164,4581349.705070796,41.38026418155435,2.1144189385595857
﻿99400477766,Carrer Cienfuegos,,,2017-02-13T10:21:48+01:00,2021-09-09T02:17:09.717051+02:00,,,078405,C Cienfuegos,21,,62,el Congrés i els Indians,09,Sant Andreu,08027,BARCELONA,True,,,,,,,,,,,,,,431765.9433759114,4586158.256396471,41.42408750553282,2.183417526927583
﻿99400477591,Torre d'Ignacio Portabella,,,2017-02-09T14:29:57+01:00,2022-09-17T08:52:27.429150+02:00,,,101008,Av Tibidabo,27,,25,Sant Gervasi - la Bonanova,05,Sarrià-Sant Gervasi,08022,BARCELONA,True,,,,,,,,,,,,,,427706.0380512149,4584945.725372515,41.41281169827556,2.134981213630846
﻿99400477246,Edifici d'habitatges Gran de Gràcia 67,,,2017-02-06T12:17:34+01:00,2021-09-09T02:15:55.660557+02:00,,,206403,C Gran de Gràcia,67,,31,la Vila de Gràcia,06,Gràcia,08012,BARCELONA,True,,,,,,,,,,,,,,429390.6199950004,4583495.410871238,41.399899033342535,2.1553048145748552
﻿99400477596,El Jardí Vertical,,,2017-02-09T16:16:27+01:00,2021-09-09T02:16:49.968187+02:00,,,040300,C Berlín,107,,19,les Corts,04,Les Corts,08029,BARCELONA,True,,,,,,,,,,,,,,428240.8485137519,4581866.687519304,41.38512796595028,2.141744623609296
﻿99400477608,Casa Hurtado,,,2017-02-09T17:15:14+01:00,2022-04-08T10:21:08.789968+02:00,,,359200,Av Pedralbes,46,,21,Pedralbes,04,Les Corts,08034,BARCELONA,True,,,,,,,,,,,,,,426123.7769112807,4582697.765954239,41.39242149167882,2.1163254701937197
﻿99400477624,La Gran Via de Carles III,,,2017-02-10T09:05:01+01:00,2021-09-09T02:16:55.486679+02:00,,,066508,G.V. Carles III,60,,19,les Corts,04,Les Corts,08028,BARCELONA,True,,,,,,,,,,,,,,427094.67169007397,4581708.214820577,41.38359761148749,2.128056674070894
﻿93308093528,Centre Comercial L'Illa Diagonal,,,1993-11-04T00:00:00+01:00,2022-09-17T05:06:01.285803+02:00,,,144601,Av Diagonal,557,,19,les Corts,04,Les Corts,08029,BARCELONA,True,,174627,20006,Telèfons,Informació,934440000,True,,58731071,Grans centres comercials,Planol BCN >> Mercats i centres comercials >> Mercats i centres comercials >> Grans centres comercials,651,0065103005000003,427715.1435128675,4582384.607353548,41.38974559970474,2.1353959606306443
﻿1017160042,Casa Muley-Afid,,,2001-01-17T00:00:00+01:00,2022-09-17T02:21:27.602266+02:00,,,044709,Pg Bonanova,55,,24,les Tres Torres,05,Sarrià-Sant Gervasi,08017,BARCELONA,True,,,,,,,,,,,,,,427168.9784808364,4583957.698891372,41.40386449496666,2.1286747551139507
﻿95125123838,Parc de la Font Florida,,,1995-05-05T00:00:00+02:00,2021-06-10T09:12:52.174926+02:00,,,169409,G.V. Corts Catalanes,196,,14,la Font de la Guatlla,03,Sants-Montjuïc,08004,BARCELONA,True,,185930,20001,Telèfons,Tel.,010,True,,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,0065103002006000,428164.66164525656,4580036.186371264,41.368634514222805,2.14105045396157
﻿96017105547,Jardins del Palau Robert,,,1996-01-17T00:00:00+01:00,2021-06-30T12:38:42.947788+02:00,,,148307,Passeig de Gràcia,107,107,07,la Dreta de l'Eixample,02,Eixample,08008,Barcelona,True,,189554,20001,Telèfons,Tel.,932921261,True,,55737069,Interiors d'illa,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Interiors d'illa,651,0065103002006001,429740.50298185996,4583073.71379627,41.39613160766745,2.159538941393651
﻿96017105547,Jardins del Palau Robert,,,1996-01-17T00:00:00+01:00,2021-06-30T12:38:42.947788+02:00,,,148307,Passeig de Gràcia,107,107,07,la Dreta de l'Eixample,02,Eixample,08008,Barcelona,True,,189554,20001,Telèfons,Tel.,932921261,True,,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,0065103002006000,429740.50298185996,4583073.71379627,41.39613160766745,2.159538941393651
